36,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,80.00,0,Unknown,Unknown
37,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,3.00,15.00,0,Unknown,Unknown
38,-82.53,35.55,Cornus florida,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,3.00,15.00,0,Unknown,Unknown
39,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,35.00,83.00,0,Unknown,Unknown
40,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,35.00,0,Unknown,Unknown
41,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,65.00,0,Unknown,Unknown
42,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,20.00,45.00,0,Unknown,Unknown
43,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,6.00,15.00,0,Unknown,Unknown
44,-82.53,35.55,Quercus alba,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,18.00,50.00,0,Unknown,Unknown
45,-82.53,35.55,Pinus virginiana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,45.00,0,Unknown,Unknown
46,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,35.00,75.00,0,Unknown,Unknown
47,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,20.00,0,Unknown,Unknown
48,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,40.00,0,Unknown,Unknown
49,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,45.00,0,Unknown,Unknown
50,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,15.00,45.00,0,Unknown,Unknown
51,-82.53,35.55,Liriodendron tulipifera,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,40.00,0,Unknown,Unknown
52,-82.53,35.55,Prunus cerasus,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,4.00,15.00,0,Unknown,Unknown
53,-82.53,35.55,Quercus rubra,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,12.00,45.00,0,Unknown,Unknown
54,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,10.00,30.00,0,Unknown,Unknown
55,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,5.00,30.00,0,Unknown,Unknown
56,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,5.00,30.00,0,Unknown,Unknown
57,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,5.00,30.00,0,Unknown,Unknown
58,-82.53,35.55,Tsuga caroliniana,,Unknown,,,False,City of Asheville,City of Asheville,City of Asheville,5/9/2007,5.00,30.00,0,Unknown,Unknown
